1471.4,1471.4,111.8853,56.9932,0.3305,-999
1471.5,1471.5,112.2361,57.2851,0.332,-999
1471.6,1471.6,112.3856,55.4099,0.3325,-999
1471.7,1471.7,112.508,53.4179,0.3293,-999
1471.8,1471.8,112.9217,53.075,0.3229,-999
1471.9,1471.9,113.1757,55.7893,0.3163,-999
1472,1472,113.3457,56.9713,0.313,-999
1472.1,1472.1,113.4899,56.7524,0.3121,-999
1472.2,1472.2,113.7922,53.0458,0.3117,-999
1472.3,1472.3,113.9685,51.1998,0.31,-999
1472.4,1472.4,114.0113,50.1418,0.3083,-999
1472.5,1472.5,113.7779,52.608,0.307,-999
1472.6,1472.6,113.5327,54.4686,0.3044,-999
1472.7,1472.7,113.2244,56.4752,0.301,-999
1472.8,1472.8,112.6533,58.3942,0.3012,-999
1472.9,1472.9,112.331,58.2117,0.3065,-999
1473,1473,112.2628,57.8104,0.3122,-999
1473.1,1473.1,112.2006,54.2497,0.3145,-999
1473.2,1473.2,112.1554,52.2651,0.3138,-999
1473.3,1473.3,112.1334,50.5796,0.3109,-999
1473.4,1473.4,111.666,50.098,0.3058,-999
1473.5,1473.5,111.098,52.0972,0.299,-999
1473.6,1473.6,110.6582,53.7317,0.2937,-999
1473.7,1473.7,110.2631,55.2348,0.2919,-999
1473.8,1473.8,109.9048,57.0881,0.294,-999
1473.9,1473.9,109.8066,56.2271,0.3001,-999
1474,1474,109.9377,54.1257,0.3075,-999
1474.1,1474.1,110.5689,50.1929,0.3138,-999
1474.2,1474.2,111.1994,49.6602,0.3175,-999
1474.3,1474.3,111.7423,50.3607,0.3207,-999
1474.4,1474.4,112.4139,55.4464,0.3235,-999
1474.5,1474.5,112.9124,58.7955,0.3253,-999
1474.6,1474.6,113.2591,61.8673,0.3253,-999
1474.7,1474.7,113.8009,62.845,0.3225,-999
1474.8,1474.8,114.1236,61.4806,0.3171,-999
1474.9,1474.9,114.2863,60.0942,0.3098,-999
1475,1475,114.6704,59.0946,0.3016,-999
1475.1,1475.1,114.8801,55.1253,0.2951,-999
1475.2,1475.2,114.7807,53.4982,0.2908,-999
1475.3,1475.3,114.5948,53.7317,0.2897,-999
1475.4,1475.4,114.269,59.1238,0.2893,-999
1475.5,1475.5,113.933,60.5102,0.29,-999
1475.6,1475.6,113.7756,59.9483,0.2917,-999
1475.7,1475.7,114.1073,56.1322,0.2937,-999
1475.8,1475.8,114.549,56.2782,0.2945,-999
1475.9,1475.9,115.1051,56.6284,0.2952,-999
1476,1476,116.0876,57.6061,0.2994,-999
1476.1,1476.1,116.8993,56.9494,0.3111,-999
1476.2,1476.2,117.657,57.701,0.3275,-999
1476.3,1476.3,118.6271,58.6131,0.3406,-999
1476.4,1476.4,119.2277,57.9345,0.3458,-999
1476.5,1476.5,119.6054,56.6868,0.346,-999
1476.6,1476.6,120.1693,56.2052,0.3465,-999
